0.0 0.0,0.0 1.0,0.0 2.0,0.0 3.0,0.0 4.0,1.0 0.0,1.0 1.0,1.0 2.0,1.0 3.0,1.0 4.0,2.0 0.0,2.0 1.0,2.0 2.0,2.0 3.0,2.0 4.0,3.0 0.0,3.0 1.0,3.0 2.0,3.0 3.0,3.0 4.0,4.0 0.0,4.0 1.0,4.0 2.0,4.0 3.0,4.0 4.0,other
0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.0
0.0386217948718,0.0386217948724,0.0386217948718,0.0386217948725,0.0386217949572,0.0386217948718,0.0386217948718,0.0386217948718,0.0386217948718,0.0386217948718,0.0386217948718,0.0386217948718,0.0386217948718,0.0386217948718,0.0386217948718,0.0386217948718,0.0386217948718,0.0386217948718,0.0386217948718,0.0386217948718,0.038621805785,0.0388621735112,0.0386218075511,0.0389010750063,0.0725572406237,0.0
0.0363443577195,0.036344357727,0.0363443577195,0.0363443577216,0.0363443579499,0.0363443577195,0.0363443577195,0.0363443577195,0.0363443577195,0.0363443577195,0.0363443577195,0.0363443577195,0.0363443577195,0.0363443577195,0.0363443577195,0.0363443577195,0.0363443577195,0.0363443577195,0.0363443577195,0.0363443577195,0.0363444581965,0.0379866608118,0.0363443886837,0.0369057801127,0.125531557565,0.0
0.0339291676619,0.0339291678824,0.0339291676618,0.0339291676665,0.0339291680855,0.0339291676618,0.0339291676618,0.0339291676618,0.0339291676618,0.0339291676618,0.0339291676618,0.0339291676618,0.0339291676618,0.0339291676618,0.0339291676618,0.0339291676618,0.0339291676618,0.0339291676618,0.0339291676618,0.0339291676618,0.0339309671481,0.0512007451918,0.0339292180062,0.0346430948107,0.167712620957,0.0
0.0323682574135,0.0323682582221,0.0323682574133,0.0323682574182,0.032368257837,0.0323682574133,0.0323682574133,0.0323682574133,0.0323682574133,0.0323682574133,0.0323682574133,0.0323682574133,0.0323682574133,0.0323682574133,0.0323682574133,0.0323682574133,0.0323682574133,0.0323682574133,0.0323682574133,0.0323682574133,0.032375709649,0.0906078988322,0.0323683088195,0.0330629944421,0.164219938753,0.0
0.030018084616,0.0300180855201,0.0300180846158,0.0300180846203,0.0300180850049,0.0300180846158,0.0300180846158,0.0300180846158,0.0300180846158,0.0300180846158,0.0300180846158,0.0300180846158,0.0300180846158,0.0300180846158,0.0300180846158,0.0300180846158,0.0300180846158,0.0300180846158,0.0300180846158,0.0300180846158,0.0300330108293,0.157450568504,0.0300181324966,0.0306574581711,0.151479136384,0.0
0.0265028453573,0.0265028461533,0.0265028453572,0.026502845361,0.0265028456933,0.0265028453572,0.0265028453572,0.0265028453572,0.0265028453572,0.0265028453572,0.0265028453572,0.0265028453572,0.0265028453572,0.0265028453572,0.0265028453572,0.0265028453572,0.0265028453572,0.0265028453572,0.0265028453572,0.0265028453572,0.0265285315503,0.258387052283,0.0265028867929,0.0270553997765,0.131469221318,0.0
0.0219208488306,0.0219208494637,0.0219208488304,0.0219208488335,0.0219208490976,0.0219208488304,0.0219208488304,0.0219208488304,0.0219208488304,0.0219208488304,0.0219208488304,0.0219208488304,0.0219208488304,0.0219208488304,0.0219208488304,0.0219208488304,0.0219208488304,0.0219208488304,0.0219208488304,0.0219208488304,0.021966277686,0.389981019853,0.0219208817678,0.0223600546916,0.10535478849,0.0
0.016953687794,0.0169536882499,0.0169536877939,0.0169536877961,0.0169536879863,0.0169536877939,0.0169536877939,0.0169536877939,0.0169536877939,0.0169536877939,0.0169536877939,0.0169536877939,0.0169536877939,0.0169536877939,0.0169536877939,0.0169536877939,0.0169536877939,0.0169536877939,0.0169536877939,0.0169536877939,0.017045239683,0.532612308065,0.0169537115162,0.0172700152165,0.0770449689911,0.0
0.0125500684925,0.0125500687915,0.0125500684925,0.0125500684939,0.0125500686186,0.0125500684925,0.0125500684925,0.0125500684925,0.0125500684925,0.0125500684925,0.0125500684925,0.0125500684925,0.0125500684925,0.0125500684925,0.0125500684925,0.0125500684925,0.0125500684925,0.0125500684925,0.0125500684925,0.0125500684925,0.0127525000051,0.658991590266,0.0125500840453,0.0127574584597,0.0519469969478,0.0
